SYSTEM,RELEASE,CLASS,WMC,DIT,NOC,CBO,RFC,CA,CE,LCOM,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,REFACT,LCOM
tomcat,4.0,org.apache.catalina.connector.http.HttpRequestLine,9.0,1.0,0.0,2.0,12.0,2.0,0.0,0,9.0,0.8854,155.0,0.0,0.0,0.0,0.3333,1.0,1.0,148889.0,0.0,0
tomcat,4.0,org.apache.catalina.Connector,18.0,1.0,0.0,19.0,18.0,16.0,6.0,0,18.0,2.0,18.0,0.0,0.0,0.0,0.1984,0.0,0.0,0.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationRequest,8.0,0.0,0.0,3.0,26.0,1.0,2.0,0,6.0,0.619,201.0,1.0,1.0,0.0,0.5,0.0,0.0,23.75,0.0,0
tomcat,4.0,org.apache.catalina.connector.HttpResponseBase,42.0,0.0,2.0,15.0,138.0,5.0,10.0,0,33.0,0.8476,1316.0,1.0,1.0,0.0,0.2718,0.0,0.0,301429.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.HttpRequestBase$PrivilegedGetSession,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,7.5,0.0,0
tomcat,4.0,org.apache.catalina.cluster.ReplicationWrapper,5.0,1.0,0.0,3.0,7.0,3.0,0.0,0,5.0,0.5,37.0,1.0,0.0,0.0,0.45,0.0,0.0,6.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http.HttpRequestImpl,17.0,0.0,0.0,10.0,38.0,3.0,8.0,0,12.0,0.8516,373.0,1.0,3.0,0.0,0.2706,0.0,0.0,204706.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.RequestStream,6.0,0.0,1.0,4.0,15.0,2.0,2.0,0,5.0,0.44,148.0,1.0,1.0,0.0,0.45,0.0,0.0,228333.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.HttpRequestFacade,26.0,0.0,0.0,5.0,51.0,1.0,4.0,0,26.0,2.0,169.0,0.0,0.0,0.0,0.3173,0.0,0.0,5.5,0.0,0
tomcat,4.0,org.apache.catalina.Cluster,13.0,1.0,0.0,7.0,13.0,4.0,4.0,0,13.0,2.0,13.0,0.0,0.0,0.0,0.3654,0.0,0.0,0.0,0.0,0
tomcat,4.0,org.apache.catalina.cluster.ClusterSessionBase,9.0,1.0,2.0,5.0,16.0,3.0,2.0,0,9.0,0.7813,85.0,1.0,2.0,0.0,0.3611,0.0,0.0,8.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http.HttpProcessor,22.0,1.0,0.0,23.0,156.0,1.0,23.0,0,7.0,0.7989,1815.0,1.0,7.0,0.0,0.18100000000000002,0.0,0.0,802727.0,0.0,0
tomcat,4.0,org.apache.catalina.cluster.MulticastSender,6.0,0.0,0.0,5.0,19.0,1.0,4.0,0,3.0,0.6,150.0,1.0,0.0,0.0,0.3,0.0,0.0,231667.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http10.HttpResponseImpl,4.0,0.0,0.0,2.0,6.0,1.0,1.0,0,2.0,13333.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationHttpResponse,22.0,0.0,0.0,2.0,42.0,1.0,1.0,0,18.0,0.7302,200.0,1.0,1.0,0.0,0.3129,0.0,0.0,79545.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.HttpRequestWrapper,20.0,0.0,0.0,3.0,38.0,0.0,3.0,0,20.0,2.0,124.0,0.0,0.0,0.0,0.2313,0.0,0.0,5.2,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationContextFacade,25.0,1.0,0.0,1.0,51.0,1.0,1.0,0,25.0,0.0,161.0,1.0,1.0,0.0,0.3,0.0,0.0,5.4,0.0,0
tomcat,4.0,org.apache.catalina.connector.http10.Constants,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
tomcat,4.0,org.apache.catalina.Authenticator,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.Constants,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.RequestBase,60.0,1.0,1.0,19.0,90.0,9.0,10.0,0,59.0,0.9478,737.0,1.0,6.0,0.0,0.1257,0.0,0.0,10.85,0.0,0
tomcat,4.0,org.apache.catalina.authenticator.SavedRequest,17.0,1.0,0.0,1.0,26.0,1.0,0.0,0,17.0,0.8571,159.0,1.0,0.0,0.0,0.3176,0.0,0.0,79412.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http.HttpResponseImpl,15.0,0.0,0.0,7.0,35.0,5.0,3.0,0,12.0,0.8333,213.0,1.0,1.0,0.0,0.35,0.0,0.0,13.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http10.HttpRequestImpl,7.0,0.0,0.0,5.0,12.0,2.0,3.0,0,4.0,0.6667,45.0,1.0,0.0,0.0,0.5714,0.0,0.0,51429.0,0.0,0
tomcat,4.0,org.apache.catalina.authenticator.BasicAuthenticator,6.0,0.0,0.0,10.0,35.0,0.0,10.0,0,3.0,1.1,193.0,1.0,1.0,0.0,0.4,0.0,0.0,308333.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationContext$PrivilegedLogThrowable,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0,1.0,0.0,26.0,1.0,1.0,0.0,0.625,0.0,0.0,10.5,0.0,0
tomcat,4.0,org.apache.catalina.authenticator.FormAuthenticator,7.0,0.0,0.0,11.0,85.0,0.0,11.0,0,3.0,11667.0,745.0,1.0,0.0,0.0,0.4571,0.0,0.0,1052857.0,0.0,0
tomcat,4.0,org.apache.catalina.authenticator.SSLAuthenticator,5.0,0.0,0.0,11.0,22.0,0.0,11.0,8,5.0,1.25,113.0,1.0,0.0,0.0,0.4,0.0,0.0,21.4,0.0,8
tomcat,4.0,org.apache.catalina.core.ApplicationHttpRequest,26.0,0.0,0.0,4.0,63.0,1.0,3.0,0,15.0,0.888,661.0,1.0,1.0,0.0,0.336,0.0,0.0,240385.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.RequestWrapper,33.0,1.0,1.0,7.0,61.0,2.0,5.0,0,33.0,0.125,169.0,1.0,1.0,0.0,0.1338,0.0,0.0,40909.0,0.0,0
tomcat,4.0,org.apache.catalina.ContainerServlet,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http10.HttpConnector,54.0,1.0,0.0,18.0,107.0,1.0,18.0,0,46.0,0.9321,884.0,1.0,5.0,0.0,0.1426,0.0,0.0,148148.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationDispatcher,17.0,1.0,0.0,20.0,89.0,4.0,18.0,0,4.0,0.6544,1257.0,1.0,4.0,0.0,0.2969,0.0,0.0,719412.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationContext$PrivilegedLogException,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0,1.0,0.0,26.0,1.0,1.0,0.0,0.625,0.0,0.0,10.5,0.0,0
tomcat,4.0,org.apache.catalina.authenticator.DigestAuthenticator,9.0,0.0,0.0,10.0,52.0,0.0,10.0,0,3.0,0.875,450.0,1.0,1.0,0.0,0.2969,0.0,0.0,478889.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationFilterChain$1,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1,1.0,0.0,26.0,1.0,1.0,0.0,0.625,0.0,0.0,10.5,0.0,1
tomcat,4.0,org.apache.catalina.cluster.MulticastReceiver,13.0,0.0,0.0,4.0,37.0,1.0,3.0,1,7.0,0.7407,231.0,1.0,0.0,0.0,0.2833,0.0,0.0,160769.0,0.0,1
tomcat,4.0,org.apache.catalina.connector.http.HttpHeader,18.0,1.0,0.0,4.0,22.0,4.0,0.0,1,18.0,0.7386,328.0,0.1111,0.0,0.0,0.3016,1.0,1.0,167222.0,0.0,1
tomcat,4.0,org.apache.catalina.core.ApplicationFilterChain,9.0,1.0,0.0,5.0,29.0,2.0,4.0,1,2.0,0.475,298.0,1.0,2.0,0.0,0.3036,0.0,0.0,315556.0,0.0,1
tomcat,4.0,org.apache.catalina.authenticator.AuthenticatorBase,33.0,0.0,5.0,32.0,125.0,5.0,27.0,1,19.0,0.8854,1371.0,1.0,4.0,0.0,0.127,0.0,0.0,400909.0,0.0,1
tomcat,4.0,org.apache.catalina.authenticator.SingleSignOnEntry,3.0,1.0,0.0,3.0,6.0,1.0,3.0,1,3.0,0.8,87.0,0.0,1.0,0.0,0.4667,0.0,0.0,263333.0,0.0,1
tomcat,4.0,org.apache.catalina.cluster.ClusterReceiver,13.0,1.0,0.0,5.0,13.0,4.0,1.0,1,13.0,2.0,13.0,0.0,0.0,0.0,0.3462,0.0,0.0,0.0,0.0,1
tomcat,4.0,org.apache.catalina.connector.http.HttpRequestStream,6.0,0.0,0.0,7.0,26.0,1.0,7.0,1,4.0,0.2,351.0,1.0,0.0,0.0,0.3333,0.0,0.0,56.5,0.0,1
tomcat,4.0,org.apache.catalina.authenticator.NonLoginAuthenticator,3.0,0.0,0.0,4.0,5.0,0.0,4.0,1,3.0,1.5,18.0,1.0,0.0,0.0,0.5,0.0,0.0,46667.0,0.0,1
tomcat,4.0,org.apache.catalina.core.ApplicationFilterConfig,10.0,1.0,0.0,8.0,33.0,3.0,5.0,1,6.0,0.5185,180.0,1.0,2.0,0.0,0.35,0.0,0.0,16.7,0.0,1
tomcat,4.0,org.apache.catalina.authenticator.SingleSignOn,18.0,0.0,0.0,18.0,63.0,2.0,17.0,1,11.0,0.7731,656.0,1.0,2.0,0.0,0.1765,0.0,0.0,350556.0,0.0,1
tomcat,4.0,org.apache.catalina.connector.HttpResponseWrapper,8.0,0.0,0.0,3.0,15.0,0.0,3.0,1,8.0,2.0,46.0,0.0,0.0,0.0,0.4063,0.0,0.0,4.75,0.0,1
tomcat,4.0,org.apache.catalina.ContainerListener,1.0,1.0,0.0,5.0,1.0,4.0,1.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
tomcat,4.0,org.apache.catalina.connector.http.Constants,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1
tomcat,4.0,org.apache.catalina.connector.RequestFacade,26.0,1.0,1.0,3.0,51.0,2.0,1.0,1,26.0,0.0,146.0,1.0,0.0,0.0,0.3462,0.0,0.0,45769.0,0.0,1
tomcat,4.0,org.apache.catalina.core.ApplicationContext$PrivilegedGetRequestDispatcher,2.0,1.0,0.0,10.0,20.0,1.0,10.0,1,1.0,0.0,80.0,1.0,1.0,0.0,0.6667,0.0,0.0,37.0,0.0,1
tomcat,4.0,org.apache.catalina.ContainerEvent,5.0,2.0,0.0,4.0,10.0,3.0,1.0,1,5.0,0.5833,56.0,1.0,1.0,0.3333,0.4,0.0,0.0,9.6,0.0,1
tomcat,4.0,org.apache.catalina.connector.http.HttpResponseStream,5.0,0.0,0.0,5.0,20.0,1.0,5.0,0,4.0,0.75,147.0,1.0,0.0,0.0,0.5,0.0,0.0,27.6,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationContext$PrivilegedGetResource,2.0,1.0,0.0,2.0,6.0,1.0,2.0,0,1.0,0.25,38.0,1.0,1.0,0.0,0.625,0.0,0.0,16.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.HttpRequestBase,58.0,0.0,2.0,20.0,128.0,6.0,15.0,0,54.0,0.9307,1139.0,1.0,3.0,0.0,0.2105,0.0,0.0,182759.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationDispatcher$PrivilegedInclude,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0,1.0,0.0,26.0,1.0,1.0,0.0,0.625,0.0,0.0,10.5,0.0,0
tomcat,4.0,org.apache.catalina.connector.ResponseWrapper,24.0,1.0,1.0,5.0,45.0,1.0,4.0,0,24.0,0.087,122.0,1.0,1.0,0.0,0.1786,0.0,0.0,40417.0,0.0,0
tomcat,4.0,org.apache.catalina.cluster.Constants,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationContext$PrivilegedGetResourcePaths,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0,1.0,0.0,25.0,1.0,1.0,0.0,0.625,0.0,0.0,10.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationResponse,9.0,0.0,0.0,2.0,17.0,1.0,1.0,0,6.0,0.625,68.0,1.0,1.0,0.0,0.375,0.0,0.0,63333.0,0.0,0
tomcat,4.0,org.apache.catalina.cluster.ClusterMemberInfo,9.0,1.0,0.0,2.0,10.0,2.0,0.0,0,8.0,0.75,39.0,1.0,0.0,0.0,0.6875,0.0,0.0,3.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http10.HttpProcessor,17.0,1.0,0.0,14.0,128.0,1.0,14.0,0,6.0,0.7222,1329.0,1.0,5.0,0.0,0.2206,0.0,0.0,761176.0,0.0,0
tomcat,4.0,org.apache.catalina.cluster.ClusterSender,9.0,1.0,0.0,5.0,9.0,4.0,1.0,0,9.0,2.0,9.0,0.0,0.0,0.0,0.2778,0.0,0.0,0.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http.HttpConnector,58.0,1.0,0.0,19.0,107.0,2.0,18.0,0,50.0,0.9359,912.0,1.0,5.0,0.0,0.1431,0.0,0.0,141724.0,0.0,0
tomcat,4.0,org.apache.catalina.authenticator.Constants,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,1.0,2.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
tomcat,4.0,org.apache.catalina.cluster.StandardCluster,29.0,1.0,0.0,14.0,75.0,0.0,14.0,0,23.0,0.8607,632.0,1.0,6.0,0.0,0.2759,0.0,0.0,201034.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.http.DefaultHeaders,2.0,1.0,0.0,2.0,5.0,1.0,1.0,0,0.0,1.0,71.0,0.0,3.0,0.0,1.0,0.0,0.0,27.5,0.0,0
tomcat,4.0,org.apache.catalina.connector.ResponseFacade,14.0,1.0,1.0,3.0,28.0,2.0,1.0,0,14.0,0.0,81.0,1.0,0.0,0.0,0.2714,0.0,0.0,47143.0,0.0,0
tomcat,4.0,org.apache.catalina.Container,33.0,1.0,0.0,75.0,33.0,72.0,9.0,0,33.0,10313.0,39.0,0.0,0.0,0.0,0.1061,0.0,0.0,0.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.HttpResponseFacade,18.0,0.0,0.0,4.0,34.0,1.0,3.0,0,18.0,2.0,132.0,0.0,0.0,0.0,0.3889,0.0,0.0,63333.0,0.0,0
tomcat,4.0.1,org.apache.catalina.connector.ResponseBase,43.0,1.0,1.0,16.0,68.0,7.0,10.0,0,42.0,0.8776,735.0,1.0,5.0,0.0,0.1357,0.0,0.0,156047.0,0.0,0
tomcat,4.0.1,org.apache.catalina.Context,116.0,1.0,0.0,59.0,116.0,46.0,13.0,0,116.0,2.0,116.0,0.0,0.0,0.0,0.1029,0.0,0.0,0.0,0.0,0
tomcat,4.0.1,org.apache.catalina.connector.ResponseStream,13.0,0.0,1.0,5.0,23.0,3.0,3.0,0,6.0,0.6563,254.0,1.0,2.0,0.0,0.3167,0.0,0.0,179231.0,0.0,0
tomcat,4.0.1,org.apache.ajp.Ajp13Packet,35.0,1.0,0.0,4.0,56.0,2.0,2.0,0,31.0,0.7521,843.0,0.0,0.0,0.0,0.2071,0.0,0.0,228857.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Ajp13Request,7.0,0.0,0.0,12.0,79.0,2.0,11.0,0,4.0,0.75,342.0,1.0,1.0,0.0,0.3333,0.0,0.0,472857.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Constants,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tomcat,4.0.1,org.apache.ajp.RequestHandler,18.0,0.0,0.0,9.0,81.0,1.0,9.0,0,13.0,10379.0,987.0,0.0222,0.0,0.0,0.4118,0.0,0.0,513333.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Ajp13Logger,6.0,1.0,0.0,5.0,18.0,3.0,3.0,0,0.0,0.4667,123.0,1.0,1.0,0.0,0.4583,0.0,0.0,19.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Ajp13InputStream,9.0,0.0,0.0,2.0,18.0,1.0,1.0,0,8.0,0.5,69.0,1.0,1.0,0.0,0.3111,0.0,0.0,65556.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Ajp13Processor,12.0,1.0,0.0,19.0,69.0,1.0,19.0,0,6.0,0.6591,536.0,1.0,5.0,0.0,0.3167,0.0,0.0,423333.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Ajp13Response,7.0,0.0,0.0,9.0,47.0,2.0,7.0,0,3.0,0.7,287.0,1.0,1.0,0.0,0.5714,0.0,0.0,392857.0,0.0,0
tomcat,4.0.1,org.apache.ajp.Ajp13$Logger,3.0,1.0,0.0,1.0,9.0,1.0,1.0,0,0.0,1.0,35.0,1.0,1.0,0.0,0.5833,0.0,0.0,103333.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Ajp13OutputStream,5.0,2.0,0.0,2.0,7.0,1.0,1.0,0,4.0,0.5,36.0,1.0,1.0,0.5556,0.45,1.0,1.0,6.0,0.0,0
tomcat,4.0.1,org.apache.ajp.tomcat4.Ajp13Principal,5.0,1.0,0.0,1.0,8.0,1.0,0.0,0,4.0,0.0,62.0,0.0,0.0,0.0,0.4667,1.0,1.0,11.2,0.0,0
tomcat,4.0.2,org.apache.ajp.tomcat4.config.NSConfig,14.0,0.0,0.0,4.0,45.0,0.0,4.0,0,4.0,0.8901,564.0,0.4286,0.0,0.0,0.5192,0.0,0.0,387857.0,0.0,0
tomcat,4.0.2,org.apache.ajp.tomcat4.config.IISConfig,13.0,0.0,0.0,3.0,45.0,0.0,3.0,0,3.0,0.9444,535.0,0.3333,0.0,0.0,0.5192,0.0,0.0,396923.0,0.0,0
tomcat,4.0.2,org.apache.ajp.tomcat4.Ajp13Processor$Bool,4.0,1.0,0.0,1.0,5.0,1.0,1.0,0,0.0,0.3333,34.0,1.0,1.0,0.0,0.6667,0.0,0.0,7.0,0.0,0
tomcat,4.0.2,org.apache.ajp.NegociationHandler,20.0,0.0,0.0,5.0,49.0,0.0,5.0,0,9.0,10263.0,645.0,0.0238,0.0,0.0,0.3158,0.0,0.0,29.15,0.0,0
tomcat,4.0.2,org.apache.ajp.tomcat4.config.BaseJkConfig,32.0,1.0,3.0,11.0,71.0,3.0,8.0,0,16.0,0.9208,672.0,1.0,0.0,0.0,0.196,0.0,0.0,196563.0,0.0,0
tomcat,4.0.2,org.apache.ajp.tomcat4.JkServlet,6.0,0.0,0.0,4.0,18.0,0.0,4.0,0,5.0,0.9333,135.0,0.3333,0.0,0.0,0.3,0.0,0.0,21.0,0.0,0
tomcat,4.0.2,org.apache.ajp.tomcat4.config.ApacheConfig,25.0,0.0,0.0,5.0,68.0,0.0,5.0,0,8.0,0.9231,1324.0,0.5385,0.0,0.0,0.3819,0.0,0.0,51.44,0.0,0
tomcat,4.0.2,org.apache.ajp.tomcat4.Ajp13Connector,51.0,1.0,0.0,18.0,103.0,3.0,18.0,0,45.0,0.9309999999999999,819.0,1.0,1.0,0.0,0.1525,0.0,0.0,144902.0,0.0,0
tomcat,4.0.2,org.apache.ajp.Ajp13,30.0,1.0,0.0,12.0,67.0,7.0,7.0,0,27.0,0.9266,795.0,0.0323,6.0,0.0,0.1476,0.0,0.0,244667.0,0.0,0
tomcat,4.0.2,org.apache.ajp.AjpHandler,3.0,1.0,2.0,5.0,4.0,3.0,3.0,0,3.0,1.25,14.0,0.0,1.0,0.0,0.5333,0.0,0.0,3.0,0.0,0
tomcat,4.0.4,org.apache.ajp.Logger,3.0,1.0,1.0,4.0,9.0,4.0,0.0,0,3.0,2.0,29.0,0.0,0.0,0.0,0.6667,0.0,0.0,86667.0,0.0,0
tomcat,4.0.4,org.apache.ajp.tomcat4.Ajp13Processor$1,3.0,0.0,0.0,3.0,10.0,1.0,3.0,0,2.0,0.0,35.0,1.0,1.0,0.0,0.5833,0.0,0.0,103333.0,0.0,0
tomcat,4.0.5,org.apache.ajp.tomcat4.Ajp13Connector$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tomcat,4.0.5,org.apache.ajp.tomcat4.Ajp13Connector$DebugThread,3.0,2.0,0.0,3.0,15.0,1.0,3.0,3,1.0,0.0,60.0,1.0,1.0,0.9846,0.6667,1.0,1.0,186667.0,0.0,3
tomcat,4.1.10,org.apache.catalina.connector.HttpResponseBase$PrivilegedFlushBuffer,2.0,1.0,0.0,1.0,4.0,1.0,1.0,3,1.0,0.0,14.0,1.0,1.0,0.0,0.75,0.0,0.0,5.5,0.0,3
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpResponse$Stream,6.0,2.0,0.0,3.0,13.0,1.0,3.0,3,5.0,0.3,126.0,1.0,3.0,0.5,0.4444,1.0,1.0,193333.0,0.0,3
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpRequest$Stream,7.0,2.0,0.0,4.0,20.0,1.0,4.0,3,5.0,0.4167,282.0,1.0,3.0,0.6,0.381,1.0,1.0,387143.0,0.0,3
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpPacket,11.0,1.0,0.0,6.0,25.0,6.0,0.0,3,11.0,0.58,458.0,1.0,0.0,0.0,0.4545,0.0,0.0,401818.0,0.0,3
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpRequestHandler,5.0,1.0,0.0,18.0,101.0,2.0,18.0,6,2.0,0.875,603.0,1.0,0.0,0.0,0.5333,0.0,0.0,119.2,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpConfigurationHandler,3.0,1.0,0.0,16.0,65.0,1.0,16.0,6,2.0,1.5,539.0,1.0,0.0,0.0,0.5333,0.0,0.0,1783333.0,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpRequest,7.0,0.0,0.0,10.0,22.0,4.0,7.0,6,7.0,0.7222,139.0,1.0,2.0,0.0,0.3571,0.0,0.0,184286.0,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpResponse,8.0,0.0,0.0,9.0,50.0,2.0,8.0,6,7.0,0.7143,333.0,1.0,3.0,0.0,0.4167,0.0,0.0,40.25,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpHost,2.0,0.0,0.0,8.0,5.0,1.0,7.0,6,2.0,2.0,23.0,0.0,0.0,0.0,0.6667,0.0,0.0,10.5,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpConnector,40.0,1.0,0.0,16.0,84.0,3.0,14.0,6,38.0,0.9316,589.0,1.0,1.0,0.0,0.1611,0.0,0.0,13.2,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpCertificates,2.0,1.0,0.0,1.0,7.0,1.0,0.0,6,2.0,0.0,43.0,0.0,0.0,0.0,0.75,0.0,0.0,20.0,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpEngine,2.0,0.0,0.0,6.0,9.0,0.0,6.0,6,2.0,2.0,37.0,0.0,0.0,0.0,0.6667,0.0,0.0,17.5,0.0,6
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpSSLData,1.0,1.0,0.0,2.0,2.0,2.0,0.0,78,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,78
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpLogger,12.0,1.0,0.0,6.0,25.0,4.0,2.0,78,3.0,0.4091,139.0,1.0,0.0,0.0,0.375,0.0,0.0,104167.0,0.0,78
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpConnection,11.0,1.0,0.0,12.0,39.0,7.0,8.0,78,11.0,0.7,298.0,1.0,2.0,0.0,0.2909,0.0,0.0,254545.0,0.0,78
tomcat,4.1.10,org.apache.catalina.connector.warp.WarpRequestHandler$BasicPrincipal,4.0,1.0,0.0,1.0,7.0,1.0,1.0,91,3.0,0.5,35.0,1.0,1.0,0.0,0.4375,0.0,0.0,7.25,0.0,91
tomcat,4.1.10,org.apache.catalina.connector.warp.Constants,1.0,1.0,0.0,0.0,2.0,0.0,0.0,91,1.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,91
tomcat,4.1.21,org.apache.catalina.connector.ClientAbortException,7.0,4.0,0.0,2.0,12.0,2.0,0.0,91,7.0,0.1667,77.0,1.0,0.0,0.875,0.5238,1.0,2.0,97143.0,0.0,91
tomcat,4.1.31,org.apache.catalina.core.ApplicationContext$PrivilegedGetInitParameter,2.0,1.0,0.0,1.0,5.0,1.0,1.0,91,1.0,0.0,21.0,1.0,1.0,0.0,0.6667,0.0,0.0,8.5,0.0,91
tomcat,4.1.31,org.apache.catalina.core.ApplicationContext$1,2.0,1.0,0.0,2.0,5.0,1.0,2.0,91,1.0,1.0,14.0,1.0,1.0,0.0,0.75,0.0,0.0,5.5,0.0,91
tomcat,4.1.31,org.apache.catalina.core.ApplicationContext$2,2.0,1.0,0.0,2.0,5.0,1.0,2.0,91,1.0,1.0,14.0,1.0,1.0,0.0,0.75,0.0,0.0,5.5,0.0,91
tomcat,4.1.31,org.apache.catalina.core.ApplicationContext$PrivilegedGetInitParameterNames,2.0,1.0,0.0,2.0,6.0,1.0,2.0,91,1.0,0.0,17.0,1.0,1.0,0.0,0.75,0.0,0.0,7.0,0.0,91
tomcat,4.1.31,org.apache.catalina.core.ApplicationContext$PrivilegedGetNamedDispatcher,2.0,1.0,0.0,3.0,4.0,1.0,3.0,91,1.0,0.3333,28.0,1.0,2.0,0.0,0.625,0.0,0.0,11.5,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.DeployTask,6.0,0.0,0.0,2.0,20.0,0.0,2.0,91,6.0,0.4,95.0,1.0,0.0,0.0,0.6667,0.0,0.0,14.5,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.RolesTask,2.0,0.0,0.0,2.0,5.0,0.0,2.0,91,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.InstallTask,8.0,0.0,0.0,2.0,16.0,0.0,2.0,91,8.0,0.5714,107.0,1.0,0.0,0.0,0.6875,0.0,0.0,12.0,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.ResourcesTask,4.0,0.0,0.0,2.0,10.0,0.0,2.0,91,4.0,0.0,39.0,1.0,0.0,0.0,0.625,0.0,0.0,8.5,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.StopTask,4.0,0.0,0.0,2.0,12.0,0.0,2.0,91,4.0,0.0,41.0,1.0,0.0,0.0,0.625,0.0,0.0,9.0,0.0,91
